Somanya,Eastern Region,Ghana,6.0978194,-0.0338819,
Suhum,Eastern Region,Ghana,6.0359619,-0.4716827,
Tease,Eastern Region,Ghana,6.3501724,-0.6640436,
Yilo Krobo,Eastern Region,Ghana,6.1168768,-0.3408909,
,,,,,,
,,,,,,
,,,,,,
Name,What,Region,Country,Lat,Long,
Adayiri,Northern,Ghana,9.73,-1.25,
Addah,Northern,Ghana,9.74,-0.94,
Adibo,Northern,Ghana,9.3001761,-0.0147629,
Afa usif yeri,Northern,Ghana,10.44,-0.88,
Balliga,Northern,Ghana,10.03,-0.38,
Bamboi,Northern,Ghana,8.1613658,-2.0498946,
Basampa,Northern,Ghana,9.75,-1.38,
Bende,Northern,Ghana,10.56,-0.02,
Bilige,Northern,Ghana,9.67,-1.6,
Bimbilla,Northern,Ghana,8.8577639,-0.040469,
Bimsi,Northern,Ghana,10.4,-0.79,
Binde,Northern,Ghana,10.56,-0.02,
Bole,Northern,Ghana,9.0299664,-2.506943,
Bongo,Northern,Ghana,10.34,-0.27,
Buipe,Northern,Ghana,8.7895524,-1.4765454,
Bungweli,Northern,Ghana,9.7,-1.87,
Bunkpurugu,Northern,Ghana,10.52,0.1,
Chereponi,Northern,Ghana,10.14,0.29,
Chiakasi,Northern,Ghana,10.02,0.31,
Chopowa,Northern,Ghana,9.71,0.32,
Daboya,Northern,Ghana,9.53,-1.38,
Damongo,Northern,Ghana,9.0890442,-1.8413689,
Diari,Northern,Ghana,9.87,-0.87,
Djereponi,Northern,Ghana,10.14,0.29,
Duu,Northern,Ghana,10.5,-0.99,
Gaa,Northern,Ghana,9.81,-0.45,
Gambaga,Northern,Ghana,10.53,-0.44,
Gambaga Witch camp,Northern,Ghana,10.5309142,-0.44662,
Gariwe,Northern,Ghana,9.62,-0.43,
Gbalga,Northern,Ghana,10.03,-0.38,
Gbangdaa,Northern,Ghana,10.34,-0.27,
Gbankurugu,Northern,Ghana,10.52,0.1,
Gbasinkpa,Northern,Ghana,9.75,-1.38,
Gbemsi,Northern,Ghana,10.4,-0.79,
Gbongo,Northern,Ghana,10.34,-0.27,
Giadema,Northern,Ghana,10.34,-1.16,
Gumani,Northern,Ghana,9.436097,-0.8397698,
Gushegu,Northern,Ghana,9.92,-0.22,
Gushei,Northern,Ghana,9.81,-0.86,
Gushiego,Northern,Ghana,9.92,-0.22,
Isiasi,Northern,Ghana,10.28,-1.44,
Jadma,Northern,Ghana,10.34,-1.16,
Janga,Northern,Ghana,10.03,-0.98,
Jawani,Northern,Ghana,10.38,-0.37,
Jereponi,Northern,Ghana,10.14,0.29,
Jinfronu,Northern,Ghana,9.54,-1.6,
Jogu,Northern,Ghana,10.3,0.35,
Kago,Northern,Ghana,10.48,0.11,
Kambali,Northern,Ghana,5.0585267,-4.3231471,
Kambonaba,Northern,Ghana,10.41,-0.56,
Karaga,Northern,Ghana,9.92,-0.43,
Karamenga,Northern,Ghana,10.56,-0.83,
Kawkuwbila,Northern,Ghana,10.12,-0.81,
Kbolebi,Northern,Ghana,9.52,-2,
Kengua,Northern,Ghana,9.59,0.36,
Kombenaba,Northern,Ghana,10.41,-0.56,
Konkori,Northern,Ghana,9.63,-1.79,
Koudani,Northern,Ghana,10.2,0.34,
Kpabia,Northern,Ghana,9.2515549,-0.2392238,
Kpandae,Northern,Ghana,8.4693371,-0.0195695,
Kpata,Northern,Ghana,10.34,0.19,
Kpatinga,Northern,Ghana,9.77,-0.27,
Kubori,Northern,Ghana,10.14,-1.29,
Kudani,Northern,Ghana,10.2,0.34,
Kugnani,Northern,Ghana,9.59,0.36,
Kuinkwa,Northern,Ghana,10.41,-1.13,
Kukobila,Northern,Ghana,10.12,-0.81,
Kukwa,Northern,Ghana,10.41,-1.13,
Kumbungu,Northern,Ghana,9.56,-0.95,
Kunchalun,Northern,Ghana,10.15,-1.15,
Langwisa,Northern,Ghana,10.41,-0.56,
Larabanga,Northern,Ghana,9.2159082,-1.8628264,
Lare,Northern,Ghana,10.48,0.11,
Luari,Northern,Ghana,10.28,-0.83,
Lumbungu,Northern,Ghana,9.65,-1.21,
Lungbungu,Northern,Ghana,9.65,-1.21,
Maibindiga,Northern,Ghana,10.41,-0.56,
Mbolebi,Northern,Ghana,9.52,-2,
Mishio,Northern,Ghana,10.28,-1,
Mushio,Northern,Ghana,10.28,-1,
Nabari,Northern,Ghana,10.44,-0.88,
Nabuggo,Northern,Ghana,9.74,-0.82,
Nagbog,Northern,Ghana,10.47,-0.35,
Nakpanduri,Northern,Ghana,10.63,-0.18,
Nakundugu,Northern,Ghana,10.11,-0.27,
Nalerigu,Northern,Ghana,10.5216943,-0.3848221,
Nambiri,Northern,Ghana,9.89,0.32,
Nangruma,Northern,Ghana,10.38,-1.48,
Nanguri,Northern,Ghana,10.24,-1.57,
Nasia,Northern,Ghana,10.16,-0.8,
Natago,Northern,Ghana,9.83,0.15,
Nawiago,Northern,Ghana,9.87,-0.27,
Nyankpala,Northern,Ghana,9.399039,-0.998498,
Old Zagbeli,Northern,Ghana,9.95,0.16,
Ouapouli,Northern,Ghana,9.74,0.1,
Patenga,Northern,Ghana,9.77,-0.27,
Peo,Northern,Ghana,9.78,0.32,
Pigu,Northern,Ghana,9.98,-0.82,
Pion,Northern,Ghana,9.64,-0.07,
Piong,Northern,Ghana,9.64,-0.07,
Pisigu,Northern,Ghana,9.96,-0.64,
Pisoggo,Northern,Ghana,9.96,-0.64,
Pisogo,Northern,Ghana,9.96,-0.64,
Pong-Tamale,Northern,Ghana,9.69,-0.83,
Potele,Northern,Ghana,9.97,-0.03,
Pulo,Northern,Ghana,9.98,-0.21,
Pung Tamale,Northern,Ghana,9.69,-0.83,
Saboba,Northern,Ghana,9.9220102,-0.3696488,
Sakpe,Northern,Ghana,9.58,-0.27,
Sakpiegu,Northern,Ghana,9.55,-0.03,
Sala,Northern,Ghana,9.73,-1.68,
Salaga,Northern,Ghana,8.5515062,-0.5274296,
Samayili,Northern,Ghana,10.11,-0.27,
Sameni,Northern,Ghana,10.47,-0.62,
Samoayile,Northern,Ghana,10.11,-0.27,
Sang,Northern,Ghana,9.4169081,-0.2853871,
Santa,Northern,Ghana,5.6236423,-0.2719363,
Savelugu,Northern,Ghana,9.62,-0.83,
Sawla,Northern,Ghana,9.2729324,-2.4240304,
Segbeli,Northern,Ghana,9.95,0.16,
Sekpiegu,Northern,Ghana,9.55,-0.03,
Sekwi,Northern,Ghana,9.58,-0.27,
Sheini,Northern,Ghana,9.160707,-0.4798794,
Simoli,Northern,Ghana,10,-0.52,
Singa,Northern,Ghana,9.73,-1.06,
Somayili,Northern,Ghana,10.11,-0.27,
Soo,Northern,Ghana,10.03,-0.98,
Soo,Northern,Ghana,10.26,-1.09,
Tachegu,Northern,Ghana,10.08,0.3,
Tamale,Northern,Ghana,9.4,-0.84,
Tampiong,Northern,Ghana,9.58,-0.68,
Tampulima Yabum,Northern,Ghana,10.01,-1.32,
Tanpola funk,Northern,Ghana,10.5,-0.99,
Tantali,Northern,Ghana,10.2,-1.54,
Tatale,Northern,Ghana,9.3530768,-0.4877106,
Tatiegu,Northern,Ghana,10.08,0.3,
Tion,Northern,Ghana,9.64,-0.07,
Tjēgassu,Northern,Ghana,10.02,0.31,
Tolon,Northern,Ghana,9.4306487,-1.0700649,
Tschopowa,Northern,Ghana,9.71,0.32,
Tudjoe,Northern,Ghana,9.52,-0.53,
Tuúwū,Northern,Ghana,9.75,-0.11,
Walewale,Northern,Ghana,10.35,-0.8,
Wapuli,Northern,Ghana,9.74,0.1,
Wenchiki,Northern,Ghana,10.27,0.21,
Wulensi,Northern,Ghana,8.6534718,-0.0069095,
Wulugu,Northern,Ghana,10.47,-0.79,
Yabum,Northern,Ghana,10.01,-1.32,
Yagaba,Northern,Ghana,10.24,-1.28,
Yapei,Northern,Ghana,9.1617894,-1.1722279,
Yendi,Northern,Ghana,9.4395782,-0.0257064,
Yikpabango,Northern,Ghana,10.24,-1.57,
Yogu,Northern,Ghana,10.3,0.35,
Yunyuo,Northern,Ghana,10.49,-0.01,
Zabzugu,Northern,Ghana,9.2943631,-0.3574418,
Zagbeli,Northern,Ghana,9.95,0.16,
Ziong,Northern,Ghana,9.52,-0.74,
,,,,,,
,,,,,,
Name,What,Region,Country,Lat,Long,
Abliri,Upper East,Ghana,10.73,-1.28,
Alagiligobisi,Upper East,Ghana,10.91,-0.81,
Bawku,Upper East,Ghana,11.0589775,-0.2577123,
Bawku,Upper East,Ghana,11.06,-0.24,
Binaba,Upper East,Ghana,10.8029245,-0.4788479,
Binaba,Upper East,Ghana,10.76,-0.48,
Binduri,Upper East,Ghana,10.97,-0.31,
Binsuri,Upper East,Ghana,10.97,-0.31,
Biungu,Upper East,Ghana,10.62,-0.66,
Bolagatanga,Upper East,Ghana,10.79,-0.85,
Bongo,Upper East,Ghana,10.91,-0.81,
Bugri,Upper East,Ghana,10.98,-0.13,
Búgur,Upper East,Ghana,10.98,-0.13,
Buguri,Upper East,Ghana,10.98,-0.13,
Builsa,Upper East,Ghana,10.5737211,-1.5999368,
Chuchiliga,Upper East,Ghana,10.82,-1.18,
Dagbanga,Upper East,Ghana,10.76,-0.48,
Danfoana,Upper East,Ghana,10.71,-0.22,
Danfonga,Upper East,Ghana,10.71,-0.22,
Danvonga,Upper East,Ghana,10.71,-0.22,
Danvorga,Upper East,Ghana,10.71,-0.22,
Datoko,Upper East,Ghana,10.71,-0.65,
Datuku,Upper East,Ghana,10.71,-0.65,
Donfonga,Upper East,Ghana,10.71,-0.22,
Doninga,Upper East,Ghana,10.62,-1.42,
Doninga-Dorinsa,Upper East,Ghana,10.62,-1.42,
Feo Nabisi,Upper East,Ghana,10.99,-0.8,
Fiagu,Upper East,Ghana,10.99,-0.8,
Fiogu,Upper East,Ghana,10.99,-0.8,
Garu,Upper East,Ghana,10.85,-0.18,
Garu,Upper East,Ghana,10.8583811,-0.1863637,
Gumbo,Upper East,Ghana,11.12,-0.28,
Kadem,Upper East,Ghana,10.59,-1.23,
Kadema,Upper East,Ghana,10.59,-1.23,
Kadema Banyangsa,Upper East,Ghana,10.59,-1.23,
Kadema Central,Upper East,Ghana,10.59,-1.23,
Kaiyoro,Upper East,Ghana,10.96,-1.34,
Kamsori,Upper East,Ghana,11.05,-0.07,
Kanjaga,Upper East,Ghana,10.51,-1.37,
Kantisabilisi,Upper East,Ghana,10.79,-0.8,
Katiu,Upper East,Ghana,10.85,-1.34,
Kayoro,Upper East,Ghana,10.96,-1.34,
Kayoro Achasongo,Upper East,Ghana,10.96,-1.34,
Ketiu,Upper East,Ghana,10.85,-1.34,
Ketiu Asabia,Upper East,Ghana,10.85,-1.34,
Kologo,Upper East,Ghana,10.73,-1.07,
Kologu,Upper East,Ghana,10.61,-0.86,
Kologu Nayiri,Upper East,Ghana,10.73,-1.07,
Kongo,Upper East,Ghana,10.8384585,-0.7212997,
Kpikpira Natinga,Upper East,Ghana,10.82,-0.08,
Kugri,Upper East,Ghana,10.78,-0.29,
Kuguri,Upper East,Ghana,10.78,-0.29,
Mogonori,Upper East,Ghana,11.12,-0.28,
Na,Upper East,Ghana,10.92,-1.14,
Nabio,Upper East,Ghana,10.92,-1.14,
Naga,Upper East,Ghana,10.6,-1.02,
Nakong,Upper East,Ghana,10.81,-1.43,
Namango Abiribisi,Upper East,Ghana,10.98,-0.85,
Namogo,Upper East,Ghana,10.98,-0.85,
Namoo,Upper East,Ghana,10.98,-0.85,
Namorgo,Upper East,Ghana,10.98,-0.85,
Nangauri,Upper East,Ghana,10.86,-0.67,
Nangodi,Upper East,Ghana,10.86,-0.67,
Nangodi Kalini,Upper East,Ghana,10.86,-0.67,
Natinga,Upper East,Ghana,10.82,-0.08,
Navrongo,Upper East,Ghana,10.9,-1.09,
Paga,Upper East,Ghana,10.9971143,-1.1304548,
Paga,Upper East,Ghana,10.97,-1.11,
Paga Kakungu,Upper East,Ghana,10.97,-1.11,
Paga Na,Upper East,Ghana,10.92,-1.14,
Palagu,Upper East,Ghana,10.61,-0.86,
Paragu,Upper East,Ghana,10.61,-0.86,
Pekpira,Upper East,Ghana,10.82,-0.08,
Poga,Upper East,Ghana,10.97,-1.11,
Pusiga,Upper East,Ghana,11.08,-0.13,
Pussiga,Upper East,Ghana,11.08,-0.13,
Pwalagu,Upper East,Ghana,10.61,-0.86,
Pwalugu,Upper East,Ghana,10.61,-0.86,
Sabzundi,Upper East,Ghana,10.99,-0.06,
Sambrungo,Upper East,Ghana,10.83,-0.91,
Sambruno,Upper East,Ghana,10.83,-0.91,
Sandema,Upper East,Ghana,10.73,-1.28,
Sandema Abiliyeri,Upper East,Ghana,10.73,-1.28,
Sapelliga,Upper East,Ghana,11.09,-0.4,
Sebone,Upper East,Ghana,11.09,-0.4,
Shega,Upper East,Ghana,10.73,-0.73,
Shia,Upper East,Ghana,10.73,-0.73,
Shiega,Upper East,Ghana,10.73,-0.73,
Sia,Upper East,Ghana,10.73,-0.73,
Sinebaga,Upper East,Ghana,10.69,-0.3,
Sinibaga,Upper East,Ghana,10.69,-0.3,
Siniebaga,Upper East,Ghana,10.69,-0.3,
Sinnibaga,Upper East,Ghana,10.69,-0.3,
Sirigu,Upper East,Ghana,10.9501767,-0.94329,
Sumbrungo Azorebisi,Upper East,Ghana,10.83,-0.91,
Telania,Upper East,Ghana,10.8333538,-1.0754218,
Tempane,Upper East,Ghana,10.7941414,-0.3493925,
Tong,Upper East,Ghana,10.71,-0.8,
Tonga,Upper East,Ghana,10.71,-0.8,
Tongo,Upper East,Ghana,10.71,-0.8,
Tongo,Upper East,Ghana,10.7063631,-0.8205416,
Uwasi,Upper East,Ghana,10.48,-1.23,
Uwasi Central,Upper East,Ghana,10.48,-1.23,
Uwasi Kazengsa,Upper East,Ghana,10.48,-1.23,
Wangodi,Upper East,Ghana,10.86,-0.67,
Warikambo,Upper East,Ghana,10.78,-0.14,
Warinyaga,Upper East,Ghana,10.89,-0.07,
Warinyanga,Upper East,Ghana,10.89,-0.07,
Wiaga,Upper East,Ghana,10.6556839,-1.2703371,
Wiasi,Upper East,Ghana,10.36,-1.33,
Wiasi Atong Yeri,Upper East,Ghana,10.36,-1.33,
Wiasi Central,Upper East,Ghana,10.36,-1.33,
Winkogo,Upper East,Ghana,10.72,-0.86,
Winkogo Akungobisi,Upper East,Ghana,10.72,-0.86,
Woricambo,Upper East,Ghana,10.78,-0.14,
Woricombo,Upper East,Ghana,10.78,-0.14,
Wunkwaw,Upper East,Ghana,10.72,-0.86,
Wunkwawgu,Upper East,Ghana,10.72,-0.86,
Wurinyanga,Upper East,Ghana,10.89,-0.07,
Wuriyanga,Upper East,Ghana,10.89,-0.07,
Zabzundi,Upper East,Ghana,10.99,-0.06,
Zariboko,Upper East,Ghana,10.76,-0.13,
Zebilla,Upper East,Ghana,10.94,-0.48,
Zong Natinga,Upper East,Ghana,11.05,-0.07,
Zongoin,Upper East,Ghana,10.67,-0.41,
Zorebisi,Upper East,Ghana,10.83,-0.91,
Zuarungu,Upper East,Ghana,10.79,-0.8,
Zungori,Upper East,Ghana,10.67,-0.41,
,,,,,,
,,,,,,
Name,What,Region,Country,Lat,Long,
Bantala,Upper West,Ghana,9.83,-1.73,
Basisan,Upper West,Ghana,10.8,-1.56,
Bielepong,Upper West,Ghana,9.97,-1.72,
Boubeli,Upper West,Ghana,10.58,-1.97,
Charia,Upper West,Ghana,10.1079305,-2.5823574,
Charia,Upper West,Ghana,10.1079305,-2.5823574,
Du,Upper West,Ghana,10.3,-1.82,
Dusie,Upper West,Ghana,9.83,-1.99,
Eremon,Upper West,Ghana,10.6510297,-2.7902865,
Funsi,Upper West,Ghana,10.3,-1.97,
Gbantala,Upper West,Ghana,9.83,-1.73,
Gwollu,Upper West,Ghana,10.9788607,-2.2223988,
Gwosi,Upper West,Ghana,10.48,-1.65,
Hamile,Upper West,Ghana,10.9962883,-2.7580614,
Jirapa,Upper West,Ghana,10.5229178,-2.7191593,
Jumo,Upper West,Ghana,10.22,-1.91,
Kaleo,Upper West,Ghana,10.1741148,-2.5543934,
Katua,Upper West,Ghana,9.98,-1.93,
Kulun,Upper West,Ghana,10.09,-1.88,
Lambussie,Upper West,Ghana,10.8472468,-2.7145672,
Lawra,Upper West,Ghana,10.6444114,-2.9015067,
Nabulo,Upper West,Ghana,10.48,-1.79,
Nadowli,Upper West,Ghana,10.3681978,-2.6839258,
Nandom,Upper West,Ghana,10.8532949,-2.7708507,
Nebiewale,Upper West,Ghana,10.6,-1.63,
Pina,Upper West,Ghana,10.89,-1.75,
Pudo,Upper West,Ghana,10.9333537,-1.5587548,
Pudon,Upper West,Ghana,10.94,-1.52,
Sabuli,Upper West,Ghana,10.5676618,-2.5265981,
Santijan,Upper West,Ghana,10.54,-1.53,
Sombisi,Upper West,Ghana,10.13,-1.72,
Tumu,Upper West,Ghana,10.88,-1.98,
Tumu,Upper West,Ghana,10.5676618,-2.5265981,
Vembeli,Upper West,Ghana,10.58,-1.97,
Wa,Upper West,Ghana,10.06,-2.5,
Wallembelle,Upper West,Ghana,10.51,-1.96,
Wechiau,Upper West,Ghana,9.8260358,-2.6891888,
Wuru,Upper West,Ghana,10.99,-1.57,
Yala,Upper West,Ghana,10.13,-1.84,
Zambo,Upper West,Ghana,10.664045,-2.8275204,
Ва,Upper West,Ghana,10.06,-2.5,
,,,,,,
,,,,,,
Name,What,Region,Country,Lat,Long,
Aboaso,Ashanti,Ghana,6.8076157,-1.5454459,
Abofour,Ashanti,Ghana,7.1335336,-1.7420626,
Abrepo,Ashanti,Ghana,6.7559335,-1.6821083,
Abuakwa Ashanti,Ashanti,Ghana,6.29952,-1.8397577,
Adanwomase,Ashanti,Ghana,6.8138467,-1.4835473,
Aduman,Ashanti,Ghana,6.8166881,-1.6254218,
Afrancho,Ashanti,Ghana,6.7789332,-1.6464916,
Agogo,Ashanti,Ghana,6.799647,-1.0935689,
Agona,Ashanti,Ghana,6.9346274,-1.4994193,
Agroyesum,Ashanti,Ghana,6.4129974,-1.8837565,
Ahwiaa,Ashanti,Ghana,6.90014,-1.6732694,
Ahwiren,Ashanti,Ghana,5.7366953,-0.14883,
Akrofonso,Ashanti,Ghana,6.7391578,-2.458572,,
Akrofuom,Ashanti,Ghana,6.119134,-1.6768315,
Akrokerri,Ashanti,Ghana,6.2937785,-1.6334009,
Akumadan,Ashanti,Ghana,7.3997061,-1.9709303,
Amakoma,Ashanti,Ghana,6.6793022,-1.6100658,
Ankasi,Ashanti,Ghana,6.3897191,-1.5566948,
Antoa,Ashanti,Ghana,6.7728488,-1.5005181,
Anwia-Nkwanta,Ashanti,Ghana,6.6886551,-1.6259878,
Asafo Kumasi,Ashanti,Ghana,6.6886551,-1.6259878,
Asaman,Ashanti,Ghana,5.5806741,-0.2598337,
Asamang,Ashanti,Ghana,5.9047797,-1.5112366,
Asankare,Ashanti,Ghana,6.6042569,-1.0492802,
Asiwa,Ashanti,Ghana,6.4280657,-1.33677,
Asokore,Ashanti,Ghana,6.7178275,-1.5730084,
Asokore Mampong,Ashanti,Ghana,6.7178275,-1.5730084,
Atimatim,Ashanti,Ghana,5.8697201,-0.5796977,
Barekese,Ashanti,Ghana,6.8528452,-1.7489727,
Bekwai,Ashanti,Ghana,6.4537375,-1.5890479,
Beposo,Ashanti,Ghana,6.4552728,-1.316911,
Bobiri,Ashanti,Ghana,6.6882773,-1.3653822,
Bodwesango,Ashanti,Ghana,6.2849566,-1.4210303,
Bompata,Ashanti,Ghana,6.6255404,-1.0619372,
Bonwire,Ashanti,Ghana,6.1997383,-1.3908838,
Bremang,Ashanti,Ghana,5.8998124,-1.4284981,
Bunso,Ashanti,Ghana,6.2898633,-0.4733281,
Buoho,Ashanti,Ghana,6.7852201,-1.6652363,
Dadease,Ashanti,Ghana,6.8820999,-1.3697864,
Datano,Ashanti,Ghana,6.2633955,-2.4924374,
Dominase,Ashanti,Ghana,5.3438328,-1.09447,
Dompoase,Ashanti,Ghana,6.3106179,-1.5423229,
Effiduase,Ashanti,Ghana,6.3857661,-1.408181,
Ejisu,Ashanti,Ghana,6.7165404,-1.5320567,
Ejura,Ashanti,Ghana,7.3825764,-1.3682055,
Esase Bontefufuo,Ashanti,Ghana,6.5600393,-1.8924066,
Fawoade,Ashanti,Ghana,6.7533962,-1.5943253,
Jachie-Pramso,Ashanti,Ghana,6.563333,-1.5185233,
Jacobu,Ashanti,Ghana,6.3465742,-1.6764451,
Jamasi,Ashanti,Ghana,6.9742026,-1.4836693,
Juaben,Ashanti,Ghana,6.7892784,-1.4739299,
Juaso,Ashanti,Ghana,6.58698,-1.1406471,
Kasei,Ashanti,Ghana,7.4829354,-1.2823725,
Kodie,Ashanti,Ghana,6.8001158,-1.6555883,
Kokofu,Ashanti,Ghana,6.5037826,-1.535511,
Konongo,Ashanti,Ghana,6.6276907,-1.2457689,
Kortwia-Abodom,Ashanti,Ghana,6.453231,-1.5860364,
Kumasi,Ashanti,Ghana,6.6904067,-1.7561949,
Kumawu,Ashanti,Ghana,6.9092364,-1.2841559,
Kuntanase,Ashanti,Ghana,6.5315555,-1.49354,
Kwadaso,Ashanti,Ghana,6.6927179,-1.6610385,
Maabang,Ashanti,Ghana,6.9957566,-2.2271348,
Mampong,Ashanti,Ghana,7.1478287,-1.5578259,
Mamponteng,Ashanti,Ghana,6.7833541,-1.5754218,
Mankranso,Ashanti,Ghana,6.8179429,-1.8716377,
Manso Adubia,Ashanti,Ghana,6.401744,-1.9390266,
Manso Atwere,Ashanti,Ghana,6.4571236,-1.8723009,
Manso Nkwanta,Ashanti,Ghana,6.4712806,-1.893956,
Mpasatia,Ashanti,Ghana,6.6620711,-1.8505096,
New Edubiase,Ashanti,Ghana,6.0432454,-1.3933048,
Nkawie,Ashanti,Ghana,6.6642306,-1.825704,
Nsuta,Ashanti,Ghana,7.0156057,-1.3885689,
Nsuta-Beposo,Ashanti,Ghana,6.9920828,-1.3726017,
Ntonso,Ashanti,Ghana,6.8296887,-1.5273142,
Nyinahin,Ashanti,Ghana,6.5988108,-2.1267987,
Odumasi,Ashanti,Ghana,6.7069538,-1.6307295,
Odumasi Krobo,Ashanti,Ghana,6.1448209,-0.0068666,
Oduom,Ashanti,Ghana,6.6973623,-1.544273,
Offinso,Ashanti,Ghana,7.2109153,-2.1949155,
Ofoase-Kokoben,Ashanti,Ghana,6.4789605,-1.6492797,
Onwe,Ashanti,Ghana,6.6823179,-1.4604522,
Oyoko,Ashanti,Ghana,6.5525739,-1.5757167,
Pankrono,Ashanti,Ghana,6.7527373,-1.6080811,
Sakora Wonoo,Ashanti,Ghana,6.7953819,-1.5060402,
Sekyedumase,Ashanti,Ghana,7.4167894,-1.7444759,
Sewua,Ashanti,Ghana,6.6441742,-1.5742683,
Suame Magazine,Ashanti,Ghana,6.7239165,-1.664858,
Tafo,Ashanti,Ghana,6.7353469,-1.6384013,
Tano Dumasi,Ashanti,Ghana,6.9346274,-1.4994193,
Tanoso,Ashanti,Ghana,5.8781407,-3.2002503,
Tepa,Ashanti,Ghana,7.0077894,-2.1855928,
Toase,Ashanti,Ghana,6.6636483,-1.8186665,
Tontokrom,Ashanti,Ghana,6.2485864,-2.0011859,
Trabuom,Ashanti,Ghana,6.6109095,-1.765353,
Wiamoase,Ashanti,Ghana,7.0533001,-1.5288592,
